duration_s,cpu_avg,cpu_max,cpu_total_core_s,mem_avg_mb,mem_peak_mb,rx_avg_bps,tx_avg_bps,rx_peak_bps,tx_peak_bps,rx_total_bytes,tx_total_bytes,matcher_name,mode,dataset_id,experiment_id,vehicle_id,adapter,batch_size,gps_accuracy
17.0,0.2956972517192316,0.6680682403107862,4.654482290635383,345.9866365131579,384.69921875,790.1799448660641,277.86337645709216,1513.0795789967583,586.5749999999999,14223.239007589154,5001.540776227659,graphhopper,offline,ohare_filtered_vid_384_sr_5.0,0f5e8bc37edd4808aede095aa18e2f43,384,batches,10.0,50.0
17.0,0.2749732405765733,0.704366209610984,4.245152120767336,324.3265625,382.32421875,513.3266958780658,83.67171886922011,965.3297076818491,189.4535690006798,9239.880525805185,1506.090939645962,graphhopper,offline,ohare_filtered_vid_384_sr_5.0,f769283d83a647b681de39d02503d8b9,384,batches,30.0,50.0
11.0,0.0012909079047812046,0.0018255380545869908,0.014049499470840788,6.05078125,8.3359375,901.1886684397945,1555.189172821273,1352.748166406156,2377.281038836119,10814.264021277533,18662.270073855274,osrm,offline,ohare_filtered_vid_384_sr_5.0,67a3f494dc234499820f4dcde6822f3e,384,batches,5.0,
12.0,0.0007895089735961921,0.0012096031844756815,0.00939710473146314,4.976822916666666,6.734375,561.3204703592178,1040.8718304971233,854.7416096529419,1625.132790148028,7297.166114669832,13531.333796462603,osrm,offline,ohare_filtered_vid_384_sr_5.0,865e53500014473a96042505a2291f5c,384,batches,10.0,
12.0,0.0007928184319602532,0.0014085224999999995,0.009316572997836232,3.3130580357142856,4.10546875,366.68251575696445,643.545580277226,567.0979604449938,1137.2250000000001,4766.872704840538,8366.092543603938,osrm,offline,ohare_filtered_vid_384_sr_5.0,a0dc3fd3a2384be69a4d4daec189a64b,384,batches,30.0,
19.0,1.3184652403865114,2.816175578875639,24.99645706177755,1450.465625,1474.9453125,107.11116983099137,2.956244101280236,316.2462101856583,12.268742216687421,2142.2233966198273,59.12488202560472,graphium,online,ohare_filtered_vid_384_sr_10.0,fd460320a97e412bb2567251e76afdd1,384,native,5.0,
19.0,1.2083957637554628,2.594070573211009,22.93528910515472,1446.85546875,1494.97265625,100.5692721206984,3.1174032352502237,306.244919302776,11.643051986558609,2011.3854424139681,62.348064705004475,graphium,online,ohare_filtered_vid_384_sr_10.0,69787f5e516c46229a7b965f94cceadd,384,native,10.0,
19.0,1.1748657062789487,2.6078474095907493,22.209513655767655,1440.628125,1481.99609375,109.02844083765781,3.1554489461200657,297.5017546342154,12.804623970236513,2180.568816753156,63.10897892240131,graphium,online,ohare_filtered_vid_384_sr_10.0,c6cb85182cf54356917b09b34d23e386,384,native,30.0,
11.0,0.18302424616091204,0.2798209750049011,1.9892555522751498,154.05831473214286,202.66796875,8560.474357158842,26181.858826527736,13104.326406586946,41716.25918618989,102725.6922859061,314182.30591833283,barefoot,online,ohare_filtered_vid_384_sr_10.0,8ff8f191daec41f5a3b809ab53217370,384,native,,
18.0,0.27280422906434554,0.797574015945946,4.738643183123466,313.49375,335.421875,573.5272964682867,268.09842550978175,1119.2891652994258,591.7222742813727,10897.018632897449,5093.870084685853,graphhopper,offline,ohare_filtered_vid_384_sr_10.0,72638e2de50543918992bc54ef07e13d,384,batches,5.0,50.0
17.0,0.28886992898335656,0.6671696168161435,4.76716769232822,325.42701480263156,357.21484375,418.22554125405935,127.10452526266883,813.0727762803234,322.59339622641505,7528.059742573068,2287.881454728039,graphhopper,offline,ohare_filtered_vid_384_sr_10.0,182bb28b870a4ef9a8086d096cb0e43d,384,batches,10.0,50.0
17.0,0.2421617768125307,0.6133490433518004,3.7699569802299755,320.5970703125,371.30078125,149.56266978501475,5.505136428879163,299.90007494379216,14.79016620498615,2692.1280561302656,99.09245571982493,graphhopper,offline,ohare_filtered_vid_384_sr_10.0,09f04a93878f4124b4cff8fc71978a8c,384,batches,30.0,50.0
12.0,0.0009598497540060304,0.0013255722785108389,0.011507725094453945,4.559709821428571,5.9921875,497.6458136355011,754.0027444438049,734.344773369365,1172.8875,6469.3955772615145,9802.035677769463,osrm,offline,ohare_filtered_vid_384_sr_10.0,23df4389a75d489ea3d18ba8bad930d8,384,batches,5.0,
11.0,0.0007182244788934214,0.0012112706145251395,0.007519931284561623,3.1609933035714284,3.56640625,312.81168966740665,394.942739622074,452.2026283430679,604.9372625698325,3753.74027600888,4739.312875464888,osrm,offline,ohare_filtered_vid_384_sr_10.0,040f9702b64c4000aad15d314940f3be,384,batches,10.0,
13.0,0.0004311764707207551,0.0010642408876669282,0.005329417447906754,2.1510416666666665,2.203125,182.97069533653945,7.177087324711029,318.01314640698456,13.718216560509555,2561.5897347115524,100.4792225459544,osrm,offline,ohare_filtered_vid_384_sr_10.0,3ea465a7ae7a4c2aa5ac69c3c2e27673,384,batches,30.0,
19.0,1.1990474445475914,2.574549920372412,22.62106921846226,1440.7345703125,1473.70703125,165.70004140984463,9.595201923478959,324.74974910394263,24.86253070092575,3314.0008281968926,191.90403846957918,graphium,online,ohare_filtered_vid_384_sr_20.0,dcf0f82ecafc4fcc9d9387a1f31d16f5,384,native,5.0,
18.0,1.29509899933134,2.6571168785722614,23.324623420272896,1450.2393092105262,1490.29296875,120.78895876752064,3.342587607381746,319.89590163934423,11.47201405152225,2294.990216582892,63.50916454025318,graphium,online,ohare_filtered_vid_384_sr_20.0,ae70ad02493146b28b9e9c6d5e9f3a29,384,native,10.0,
18.0,1.3164848146943529,2.6435390381011867,23.640660949871588,1455.5088404605262,1478.796875,111.26680031075212,2.996857620484122,297.3463300364393,11.566763848396503,2114.0692059042904,56.94029478919832,graphium,online,ohare_filtered_vid_384_sr_20.0,aafc0b8de2884e8bb37d6f46cb2c9345,384,native,30.0,
12.0,0.16745109612567183,0.2493285724401001,2.0307482856575225,129.44838169642858,174.265625,8294.310080319678,10439.707386452334,13778.999999999998,18726.423787313433,107826.03104415581,135716.19602388033,barefoot,online,ohare_filtered_vid_384_sr_20.0,ca3a2617e6a946de8793cdbc29dd67e2,384,native,,
17.0,0.26716498226878843,0.5723512148033926,4.357182750362639,317.9296875,345.375,351.4743252301609,136.0858113762136,600.5239933811362,332.04754550468846,6326.537854142896,2449.5446047718447,graphhopper,offline,ohare_filtered_vid_384_sr_20.0,282e2189fb1d4ddbbf4e443c75583b1b,384,batches,5.0,50.0
17.0,0.27591057012205805,0.6754522910025706,4.547518112582649,318.34765625,360.01171875,287.81318173181967,73.96824389081848,434.48687350835326,186.2,5180.637271172754,1331.4283900347327,graphhopper,offline,ohare_filtered_vid_384_sr_20.0,6edbf203f1ee44f2874a606744012c58,384,batches,10.0,50.0
17.0,0.24940273672954755,0.5399754999999999,3.9499605733923926,304.62479440789474,323.6640625,141.46061518291506,5.352808777618468,292.5441022661243,12.366666666666667,2546.291073292471,96.35055799713243,graphhopper,offline,ohare_filtered_vid_384_sr_20.0,5ae2811212b041feafa0b4aa49df6094,384,batches,30.0,50.0
11.0,0.0006185187060568041,0.0009573093971631204,0.006610779896410463,3.5747767857142856,4.44921875,368.57248810231744,461.6334358691736,529.7153662039253,687.2603638104357,4422.869857227809,5539.601230430083,osrm,offline,ohare_filtered_vid_384_sr_20.0,f16bd59c326c4a0082a86e49f2ff5b58,384,batches,5.0,
11.0,0.00048186911395876295,0.0007433026789284284,0.005089623147409461,2.9584263392857144,3.77734375,302.7562765326323,356.3130350718421,440.32701586032255,664.975,3633.075318391587,4275.756420862105,osrm,offline,ohare_filtered_vid_384_sr_20.0,39a0495b0104493990f5fd3ddcc220cb,384,batches,10.0,
12.0,0.0005574488833018007,0.0013982113259668508,0.00627680095253667,2.1841517857142856,2.20703125,198.3516539081193,7.61784096159881,300.9050195128516,12.243181297272518,2578.571500805551,99.03193250078452,osrm,offline,ohare_filtered_vid_384_sr_20.0,9744f06aa98d42e4bc3c3a12794cf9fa,384,batches,30.0,
23.0,1.1133576643053489,2.7596855524079316,25.405033960811735,1447.8562825520833,1486.9453125,3307.742411975459,3292.3074488509433,6809.990324141267,7224.333561175667,79385.81788741102,79015.37877242264,graphium,online,ohare_filtered_vid_619_sr_1.0,01e4f29d636e41478c336ed44451c273,619,native,5.0,
23.0,1.1651228343310212,2.490311021034181,26.7423121084209,1443.27001953125,1477.27734375,1925.9797331752623,1795.467773831948,4247.515330936773,4248.043983928949,46223.51359620629,43091.226571966756,graphium,online,ohare_filtered_vid_619_sr_1.0,ac65873229b045e3b6450214f13b03a2,619,native,10.0,
22.0,1.1126662051540983,2.7193077579897538,24.228653137213094,1450.5793138586957,1477.765625,1703.5866569734255,1289.699354738042,3587.195600942655,2903.770620581304,39182.49311038879,29663.085158974965,graphium,online,ohare_filtered_vid_619_sr_1.0,e5b97b5576574207b22d523a8f44a8c9,619,native,30.0,
16.0,0.42734492442095817,0.6316201978284474,6.880096763719073,275.66221217105266,372.62890625,18216.663017485585,1288070.6165686317,26621.967861020632,2439923.780854907,309683.27129725495,21897200.48166674,barefoot,online,ohare_filtered_vid_619_sr_1.0,dea625a9fa9c49439f81d03fe7995c19,619,native,,
22.0,0.29549756246398806,0.8516126252557042,6.2656094388747166,351.38330078125,385.10546875,5727.81796514164,3454.274601685993,10941.396810053166,6732.841952634122,131739.81319825773,79448.31583877784,graphhopper,offline,ohare_filtered_vid_619_sr_1.0,5823a5b273554d3ba4301e272e001212,619,batches,5.0,50.0
22.0,0.28156412652695983,0.784715258282675,5.997208208068405,345.1552734375,403.95703125,3875.9657985993977,1597.710650594454,8212.928202721727,3517.7714333971403,89147.21336778614,36747.34496367244,graphhopper,offline,ohare_filtered_vid_619_sr_1.0,d508fe1fb3524cb480b9e4931d497470,619,batches,10.0,50.0
21.0,0.27828815448160094,0.6333135414595028,5.567448409463145,361.78872282608694,406.04296875,3235.2162190800327,601.2169217975862,6629.6433878157495,1257.553244180287,71174.75681976072,13226.772279546898,graphhopper,offline,ohare_filtered_vid_619_sr_1.0,3d012b5a26254687b7ee2acf021d6bad,619,batches,30.0,50.0
16.0,0.002606771900159982,0.004100229826353423,0.04211468452494191,15.944444444444445,20.86328125,2335.9443158387553,4685.0540975353,3811.1443978430193,7589.694427801078,39711.05336925884,79645.91965810009,osrm,offline,ohare_filtered_vid_619_sr_1.0,916fb79ee54842f8857b98b9e73bfd66,619,batches,10.0,
16.0,0.0016263618651181488,0.00239230577689243,0.026713856626363365,11.430121527777779,17.08984375,1358.0410539667964,3153.759437286112,2182.7090052096255,5394.319027536591,23086.69791743554,53613.91043386391,osrm,offline,ohare_filtered_vid_619_sr_1.0,718979c9009848d9ae2557530fd9e8f2,619,batches,30.0,
23.0,1.0815462383066443,2.585503907267517,24.675541933681387,1451.4020182291667,1493.46484375,742.4211603062405,813.4655934552521,1942.778984821056,2453.404575619979,17818.107847349773,19523.174242926052,graphium,online,ohare_filtered_vid_619_sr_5.0,c7fef16112b240fd9d3cf3e5eb2795f9,619,native,5.0,
23.0,1.1088802508583886,2.7802100445324096,25.31462174121844,1446.8860677083333,1480.65234375,410.74188554024266,790.3571991505318,987.9912663755458,2285.061790393014,9857.805252965823,18968.57277961276,graphium,online,ohare_filtered_vid_619_sr_5.0,718f6d9b521b46c1bce768d4b72280e6,619,native,10.0,
22.0,1.1196067945169168,2.652687099073414,24.459816710114826,1449.3709239130435,1491.40625,398.44024960364004,777.660126465614,972.6272352132049,2268.219325997249,9164.125740883721,17886.18290870912,graphium,online,ohare_filtered_vid_619_sr_5.0,e8f2b871a9954c7f935c66f40aaa8845,619,native,30.0,
15.0,0.18446581063924394,0.2988108946594694,2.756779507453034,181.94053819444446,227.015625,8241.721991291934,75044.29350125219,16408.765759162303,131314.72081218273,131867.55186067094,1200708.696020035,barefoot,online,ohare_filtered_vid_619_sr_5.0,bd763f02d9ee418b83b8ef8b4149c2f4,619,native,,
22.0,0.2772928523842692,0.7737903376060321,5.955975804461189,352.6678059895833,401.30078125,1165.9203660075618,648.8727675101536,2434.326936164421,1519.531781679597,26816.168418173922,14924.073652733532,graphhopper,offline,ohare_filtered_vid_619_sr_5.0,1e716b2198df4e2aac60bcd1a7304da2,619,batches,5.0,50.0
21.0,0.24991408281231278,0.618437399688716,4.879672422182165,349.9977921195652,388.1796875,924.2425231082525,354.05434487753865,1877.0230661399264,820.6958073148976,20333.335508381555,7789.1955873058505,graphhopper,offline,ohare_filtered_vid_619_sr_5.0,3e111e5a25864cc9874978d13b268d07,619,batches,10.0,50.0
21.0,0.25715864246346487,0.5936195917715393,5.063870542424688,344.93291440217394,373.1875,718.7367956573436,139.0748099074868,1699.1239048811015,363.4875,15812.20950446156,3059.6458179647097,graphhopper,offline,ohare_filtered_vid_619_sr_5.0,f93906ce9219474e93b3d05042c3e712,619,batches,30.0,50.0
15.0,0.001263008214171586,0.002017867191896455,0.018865553110418844,8.108940972222221,11.42578125,964.7903587619173,1711.9948525255445,1424.8828735033837,2681.2077043206664,15436.645740190677,27391.917640408712,osrm,offline,ohare_filtered_vid_619_sr_5.0,9ac7581ee16b41a994532c2375f44ed3,619,batches,5.0,
15.0,0.0010295647516091427,0.0014790132547864503,0.015333800207185281,6.237630208333333,9.15625,657.7616628006795,1276.0068761521516,965.0851532809727,1986.6138019717107,10524.186604810871,20416.110018434425,osrm,offline,ohare_filtered_vid_619_sr_5.0,75a3d206a3374e6c94fef82392f3d47b,619,batches,10.0,
16.0,0.0006557156459494527,0.001146771993670886,0.01035909651911538,4.034505208333333,5.78125,379.41232165921815,776.6846574925253,608.9406942487511,1797.9855258101704,6450.009468206708,13203.63917737293,osrm,offline,ohare_filtered_vid_619_sr_5.0,3a69670346f54dc5bdd0c54987e561ec,619,batches,30.0,
22.0,1.1506438109242878,2.8453253653562935,25.08320604991091,1456.788722826087,1498.265625,241.78429299745108,651.6617189660284,628.7134465388366,2291.6,5561.0387389413745,14988.219536218652,graphium,online,ohare_filtered_vid_619_sr_10.0,d2f8bfc65c9041989eb9be50361ddfe5,619,native,5.0,
22.0,1.1295500652325081,2.5732178949691087,24.665657160351458,1453.4660326086957,1477.94921875,227.39548538708462,621.8218354988755,478.6102300538424,2139.6666666666665,5230.0961639029465,14301.902216474136,graphium,online,ohare_filtered_vid_619_sr_10.0,f7768b1c286d4f9580db3d89eb636e22,619,native,10.0,
23.0,1.0919704730322384,2.695645540179091,24.913014059612518,1442.4469401041667,1474.58984375,232.00673022623835,625.0690063331166,616.6653952843274,2291.6,5568.16152542972,15001.656151994797,graphium,online,ohare_filtered_vid_619_sr_10.0,53794cb762e442cf9d1151ead43a5007,619,native,30.0,
15.0,0.14315929240319913,0.2448418728866381,2.0873223609654126,156.70876736111111,206.359375,6984.756238969659,25285.321477435256,14331.910708742887,44515.05986137366,111756.09982351454,404565.1436389641,barefoot,online,ohare_filtered_vid_619_sr_10.0,2696c90869704d36bc419c0f2e3c3a5e,619,native,,
21.0,0.27837836542605915,0.6800049315576143,5.67872385593381,360.4220448369565,401.96875,739.8169836639225,391.8980733151191,1294.9612403100773,821.0594315245478,16275.973640606295,8621.75761293262,graphhopper,offline,ohare_filtered_vid_619_sr_10.0,e48d7765eaea46e49dd02fb7523a20c3,619,batches,5.0,50.0
21.0,0.25369618758922,0.797740504524887,5.076510614896476,335.50730298913044,378.984375,518.2841017256883,188.5869289524302,1039.842025786967,480.1594377976537,11402.250237965143,4148.912436953465,graphhopper,offline,ohare_filtered_vid_619_sr_10.0,663474c4bb4846afb0530ce3da67b38b,619,batches,10.0,50.0
21.0,0.2541278493704086,0.7253461978708792,5.149024111904483,344.5755774456522,373.44921875,399.99081865882494,71.27029467594181,1035.5999999999997,232.725,8799.798010494149,1567.9464828707198,graphhopper,offline,ohare_filtered_vid_619_sr_10.0,f67ac3f552b841219ee3ab0abc2ae962,619,batches,30.0,50.0
16.0,0.0008228920759793566,0.0011954670823839787,0.013065445122459392,5.225043402777778,7.203125,502.1338008072349,826.7839687949349,840.1405104408352,1404.688609992896,8536.274613722993,14055.327469513893,osrm,offline,ohare_filtered_vid_619_sr_10.0,2709b44665b24e8aabe42040bf129693,619,batches,5.0,
16.0,0.0006435125733718484,0.0011638713815789467,0.010154214076268793,4.526258680555555,6.19140625,353.2662843392723,632.1630812131315,592.5792894519417,1189.9497223129697,6005.52683376763,10746.772380623235,osrm,offline,ohare_filtered_vid_619_sr_10.0,539370e3d3cf4d95b41f7ddce13442aa,619,batches,10.0,
15.0,0.0005538025635372316,0.001188072174969623,0.007672768841626081,2.9351128472222223,4.46875,290.4145058130383,501.8889775034054,467.3648577171269,1230.6000000000001,4646.632093008613,8030.223640054486,osrm,offline,ohare_filtered_vid_619_sr_10.0,418d37d8681f44eab9f90fbb783def78,619,batches,30.0,
22.0,1.0862979144443823,2.8391775507986527,23.6717604311075,1448.280910326087,1482.4375,90.12714428583847,2.453269109987987,294.93254698120745,11.538310412573672,2072.924318574285,56.425189529723696,graphium,online,ohare_filtered_vid_619_sr_20.0,f0e1384da3ce4a7cb45bd56a12da347c,619,native,5.0,
22.0,1.026982052136279,2.728792162423749,22.22927095440553,1450.0643682065217,1475.43359375,97.60760243518476,2.182900388823142,289.5145981772991,11.433944769199758,2244.9748560092494,50.206708942932266,graphium,online,ohare_filtered_vid_619_sr_20.0,bcd77822b7ad476d9357b3dd674da695,619,native,10.0,
22.0,1.1169907656351628,2.5994130254424777,24.438331520257993,1452.03515625,1474.234375,92.23410523778968,2.375450256681759,305.9517586318167,10.774172313649563,2121.3844204691627,54.63535590368045,graphium,online,ohare_filtered_vid_619_sr_20.0,0ae6ac1c64b74f66ab184d20c4a48f4e,619,native,30.0,
15.0,0.1254476012278521,0.19657211324911872,1.8273919088105746,127.6953125,189.4296875,6441.155933701124,10264.324782933323,14081.165286404415,19517.319366742056,103058.49493921798,164229.19652693317,barefoot,online,ohare_filtered_vid_619_sr_20.0,2250fa662f494f95bd70482764fa50c5,619,native,,
20.0,0.24663950319873487,0.8341252948148148,4.605935630383309,311.8997961956522,354.0390625,410.29268754459235,187.8310837441423,699.0634993147556,453.8602101416172,8616.146438436439,3944.4527586269883,graphhopper,offline,ohare_filtered_vid_619_sr_20.0,55a899079c994bf881d35d0eb8c6c561,619,batches,5.0,50.0
21.0,0.23355732936937237,0.6394096456609486,4.705334597437999,342.0958658854167,414.3671875,263.48962160939203,72.60044293025484,410.6268656716417,175.89942942197965,5796.771675406624,1597.2097444656065,graphhopper,offline,ohare_filtered_vid_619_sr_20.0,e859ded4b11648578e14084af9c72136,619,batches,10.0,50.0
21.0,0.21732336220210915,0.6212293000000001,4.192358896062061,327.62466032608694,353.90234375,127.37986581889331,4.343439882120748,294.0446813046259,13.2916,2802.3570480156527,95.55567740665646,graphhopper,offline,ohare_filtered_vid_619_sr_20.0,e8e087c27ebf484fb3c40b00cba4a6d4,619,batches,30.0,50.0
16.0,0.0006100601424673829,0.0010186656362329261,0.009447343873454821,4.163411458333333,5.546875,320.0473645017017,450.34786381773046,537.0696154812767,926.5882867132868,5440.805196528929,7655.913684901418,osrm,offline,ohare_filtered_vid_619_sr_20.0,241c6391693d40f7ad9f946361d4122c,619,batches,5.0,
15.0,0.0005739650476695147,0.0012343298887122422,0.007949110873999993,3.078342013888889,3.71484375,230.2796178347278,273.0956045516043,418.6866962558324,597.8499999999999,3684.4738853556446,4369.529672825669,osrm,offline,ohare_filtered_vid_619_sr_20.0,8a1dc27d8da545fd866e18a3eca32123,619,batches,10.0,
15.0,0.0003984117315059539,0.0011868479262672816,0.0054895830958003305,2.123263888888889,2.2109375,165.55662976444856,6.0488453205074695,320.19288464500227,13.909439200444195,2648.906076231177,96.78152512811951,osrm,offline,ohare_filtered_vid_619_sr_20.0,9fbf54b7a3ab4e4db573d1b08bd0d2ab,619,batches,30.0,
21.0,1.4497758204716729,2.7045022691033975,30.542748976247186,1448.7056107954545,1498.4375,11923.180533040051,2665.440204321598,30291.5150928382,7480.833230617528,262309.9717268811,58639.68449507515,graphium,online,ohare_filtered_vid_803_sr_1.0,e5cf537252ca487dabb7ae8634cd3301,803,native,5.0,
20.0,1.481953162226164,2.781163291735343,29.792848095957446,1450.9613095238096,1494.3046875,11475.603907144514,1616.4314395191277,29491.979345828742,4171.764277839031,240987.68205003478,33945.06022990168,graphium,online,ohare_filtered_vid_803_sr_1.0,0c38d2a3e7c84cb9b4935a57af21ae85,803,native,10.0,
20.0,1.4498656169561788,2.65118545244624,29.067022121128044,1440.9925595238096,1472.609375,10683.74285373616,1193.5395317445345,26897.325744759106,2931.465531914894,224358.59992845933,25064.330166635227,graphium,online,ohare_filtered_vid_803_sr_1.0,c154631ce2044963bae2833ccddafee9,803,native,30.0,
13.0,0.5341032210591691,0.7853895972830849,7.2769397510017875,345.15651041666666,544.9453125,18146.489216021782,1295647.8359824219,25994.75013146363,2534775.0441149212,254050.84902430497,18139069.703753907,barefoot,online,ohare_filtered_vid_803_sr_1.0,f4f917a404994a96bf11775e4ea64e04,803,native,,
18.0,0.30103077656980826,0.6457969656470587,5.073787789179299,342.6084449404762,391.8984375,4795.037906927309,2859.4710076244064,10229.497354497355,6271.104761904763,91105.72023161888,54329.94914486372,graphhopper,offline,ohare_filtered_vid_803_sr_1.0,b965c07df3fe4f9b87032b0feef25c3c,803,batches,5.0,50.0
19.0,0.28448816408234495,0.5778816500000001,5.167595945885928,327.07403273809524,354.45703125,3279.766236149728,1318.1077988164175,7435.0394078251675,3033.5502996122664,65595.32472299456,26362.15597632835,graphhopper,offline,ohare_filtered_vid_803_sr_1.0,3268accbe144401d94dc0c25dd702fc0,803,batches,10.0,50.0
18.0,0.2889458508143634,0.6676730805235601,5.040575153012173,334.0747767857143,390.5390625,2573.830415023822,478.5928516531746,5446.114211886305,1023.3338501291992,48902.77788545261,9093.264181410317,graphhopper,offline,ohare_filtered_vid_803_sr_1.0,4408ebac20ca4450a58ca008861fef28,803,batches,30.0,50.0
13.0,0.0035357650613519055,0.005384987620976818,0.04784016818338189,14.784114583333333,20.1953125,3440.162292648951,6218.163671501904,5632.830306099482,10241.872124690526,48162.27209708531,87054.29140102665,osrm,offline,ohare_filtered_vid_803_sr_1.0,ee8c2bdbc33f4f0ab86e084fb7c03acb,803,batches,5.0,
13.0,0.002664968673452236,0.004025469513763829,0.035803788871569216,12.7328125,18.40625,2244.0483258551535,4542.523896728303,3903.728231542801,8049.810497915135,31416.67656197215,63595.33455419625,osrm,offline,ohare_filtered_vid_803_sr_1.0,6e8aa597f4cf4c518264f953b86a23bb,803,batches,10.0,
12.0,0.0015582352647942872,0.0022854289071680372,0.018709082295536743,8.972916666666666,12.45703125,1304.816654977347,3013.4270717653662,1965.391010575793,4556.053113983549,16962.61651470551,39174.55193294976,osrm,offline,ohare_filtered_vid_803_sr_1.0,11cc08d8ed5e4552afe5c7f382933081,803,batches,30.0,
19.0,1.265508246663385,2.8447014569203715,24.032528905761662,1445.4470703125,1509.74609375,399.50376765853537,606.6031759368994,982.3000000000002,1651.3496879875195,7990.075353170707,12132.063518737988,graphium,online,ohare_filtered_vid_803_sr_5.0,08cc355604b84b67ba616b5d0f3e1354,803,native,5.0,
19.0,1.316219100296298,2.8625342942942944,25.106968914833008,1443.8681640625,1488.32421875,386.0525708008129,538.4810463326746,874.8330714972747,1453.1,7721.0514160162575,10769.620926653492,graphium,online,ohare_filtered_vid_803_sr_5.0,e3941695045e46c6b8e8aa89f5c0c4ea,803,native,10.0,
19.0,1.2385413017544906,2.762348470131132,23.393355612818006,1443.5560546875,1471.78125,277.49213753750087,264.2921400381162,482.37404236142396,695.1264199340418,5549.842750750017,5285.842800762324,graphium,online,ohare_filtered_vid_803_sr_5.0,d6adb78a83be4e0297206467be2d666e,803,native,30.0,
12.0,0.18988101785180728,0.2719079409304047,2.2853561660201365,171.06808035714286,224.5546875,10071.50243114069,69124.83797152634,16414.1986200552,126523.88484162895,130929.53160482897,898622.8936298426,barefoot,online,ohare_filtered_vid_803_sr_5.0,2fc4e098bc5349ceae457367d9ff84b7,803,native,,
17.0,0.28231705057745365,0.5674496111702128,4.606276904574625,339.729296875,391.01171875,1084.5085936364196,576.5733079015544,2198.349113862588,1320.522505462491,19521.154685455553,10378.319542227979,graphhopper,offline,ohare_filtered_vid_803_sr_5.0,7ba028607cac4d09bbf43492b3fc89ef,803,batches,5.0,50.0
17.0,0.26516114894410897,0.7694925302024745,4.231548926944468,304.41015625,346.9375,773.2392208360033,276.24441710230934,1429.2122425566786,583.5145607562832,13918.305975048059,4972.399507841568,graphhopper,offline,ohare_filtered_vid_803_sr_5.0,68182db9e12b42c39c96b7aa9eb98111,803,batches,10.0,50.0
17.0,0.2819377938617209,0.6872476533071382,4.387632636203838,340.2404296875,395.4140625,539.6268057001894,84.19323275560977,1120.925,192.475,9713.28250260341,1515.4781896009758,graphhopper,offline,ohare_filtered_vid_803_sr_5.0,11cac0608ca448658ea671748fe5993e,803,batches,30.0,50.0
13.0,0.0011587295944246532,0.0018396042182007555,0.015213315210687741,6.0265625,7.609375,789.2757454187725,1289.01137860928,1213.9795599531312,1988.0090743392786,11049.860435862816,18046.15930052992,osrm,offline,ohare_filtered_vid_803_sr_5.0,a2e2694c50274ce68b5d3496909d5fb6,803,batches,5.0,
12.0,0.0009926426562837346,0.0015322354142729474,0.011693503929278912,5.143229166666667,6.89453125,578.5794933200735,1023.3062000479068,870.4747095621092,1554.9836078130986,7521.533413160956,13302.980600622788,osrm,offline,ohare_filtered_vid_803_sr_5.0,18ba6afa22ea4c91a71f2438e38b9a74,803,batches,10.0,
12.0,0.0006962313992218305,0.0011045936316695355,0.00794641455821426,3.072395833333333,4.0078125,361.0100362370219,526.4435770642384,556.6840612449798,917.975,4693.130471081285,6843.7665018351,osrm,offline,ohare_filtered_vid_803_sr_5.0,1a80dd16bfe944bab3fa6bcce7b22f94,803,batches,30.0,
19.0,1.156485900364634,2.5659900943945924,21.848722650093396,1456.7150390625,1487.55078125,101.64010220879098,3.0044642987403924,310.12,11.235955056179774,2032.8020441758197,60.08928597480785,graphium,online,ohare_filtered_vid_803_sr_10.0,87d83d5421ec4021a015897c58b65e11,803,native,5.0,
19.0,1.226265728627692,2.5124169863013694,23.234035140374708,1449.2947265625,1473.3203125,109.7518540677896,3.14603462779674,309.2680826822917,11.775900277008313,2195.037081355792,62.9206925559348,graphium,online,ohare_filtered_vid_803_sr_10.0,16bd37a2dfdb457eac87353817ef1606,803,native,10.0,
19.0,1.2094564115459752,2.6067820345188286,22.993249929328595,1448.908203125,1479.4765625,117.11658986097363,3.1279962239837475,307.0655013799448,11.059418939522278,2342.3317972194727,62.55992447967495,graphium,online,ohare_filtered_vid_803_sr_10.0,0fd4f30c071f470bb241195a63f7d04e,803,native,30.0,
12.0,0.16986664624133602,0.25565638287418346,2.0269646267042174,146.18828125,216.21484375,8177.772871422463,24890.983312773446,16012.712900703675,44819.944598337956,106311.04732849202,323582.7830660548,barefoot,online,ohare_filtered_vid_803_sr_10.0,7fdbf44f9163429285c1288cd6939747,803,native,,
18.0,0.2778141698047854,0.6641850170923378,4.875546291713319,346.946484375,384.52734375,575.3305792947968,269.1595958398049,1129.3579216583657,639.7171361176635,10931.28100660114,5114.032320956293,graphhopper,offline,ohare_filtered_vid_803_sr_10.0,abaa0eec8cc9472b8b95dbbb4166f079,803,batches,5.0,50.0
18.0,0.2698199342328498,0.6870341825775658,4.689947670471878,344.402734375,382.37890625,462.3684360714212,150.31003229026783,788.3936740295386,361.84999999999997,8785.000285357002,2855.8906135150887,graphhopper,offline,ohare_filtered_vid_803_sr_10.0,67ddf22da22546269ed8fbb44fa81677,803,batches,10.0,50.0
