duration_s,cpu_avg,cpu_max,cpu_total_core_s,mem_avg_mb,mem_peak_mb,rx_avg_bps,tx_avg_bps,rx_peak_bps,tx_peak_bps,rx_total_bytes,tx_total_bytes,matcher_name_prom,mode_prom,dataset_id_prom,run_id,vehicle_id_prom,adapter_prom,batch_size_prom,gps_accuracy_prom,precision,recall,f1_score,error_rate,accuracy,newson_krumm_error,matched_count,added_count,missing_count,ground_truth_count,total_gt_length,total_added_length,total_missing_length,vehicle_id_mm,experiment_id,dataset_id_mm,matcher_name_mm,mode_mm,adapter_mm,batch_size_mm,gps_accuracy_mm,matcher_name,mode,e2e_t0,e2e_t1,e2e_steps,e2e_total_points,e2e_execution_time_s,e2e_throughput_pps,e2e_avg_step_latency_ms,e2e_p50_step_latency_ms,e2e_p75_step_latency_ms,e2e_p95_step_latency_ms,e2e_p99_step_latency_ms,e2e_max_step_latency_ms,e2e_avg_inter_arrival_ms,e2e_p50_inter_arrival_ms,e2e_p75_inter_arrival_ms,e2e_p95_inter_arrival_ms,e2e_p99_inter_arrival_ms,e2e_max_inter_arrival_ms,e2e_avg_points_per_step,e2e_client_mem_peak_mb,e2e_client_cpu_time_ms
11.0,0.1746253010131241,0.2373055437072216,1.9429650374739456,142.71003605769232,201.76953125,9331.030906841745,17456.7196541794,14019.07594936709,31865.98097447796,111972.37088210092,209480.6358501528,barefoot,online,ohare_filtered_vid_749_sr_10.0,a45009dbab49482ba22d3e543247b5eb,749,native,,,1.0,0.9802291310801264,0.9900158680581124,0.0099841319418876,0.9802291310801264,0.0197708689198737,11,0,1,12,673.6772280746211,0.0,13.319184170567192,749,a45009dbab49482ba22d3e543247b5eb,ohare_filtered_vid_749_sr_10.0,barefoot,online,native,,,barefoot,online,1768187457.6007812,1768187464.629405,22,22,7.028623819351196,3.130057969446257,320.11119499987797,333.6609075013257,335.95932649950555,339.1559364510613,339.59597690656665,339.6896849953919,334.69637235005695,333.96267890930176,336.18927001953125,339.37883377075195,339.76335525512695,339.8594856262207,1.0,328.98828125,39.99999999999818
16.0,0.3206303280521408,0.7792692129202373,4.93872421498791,341.54600694444446,382.546875,411.620460537804,158.17851270586476,642.7012748363385,305.6666666666667,6997.547829142669,2689.034715999701,graphhopper,offline,ohare_filtered_vid_749_sr_10.0,b4ae1734a04e4be782cb062e66e6371d,749,batches,5.0,50.0,1.0,0.8985582696069202,0.9465690719020794,0.0534309280979206,0.8985582696069202,0.1014417303930798,10,0,2,12,673.6772280746211,0.0,68.3389837423031,749,b4ae1734a04e4be782cb062e66e6371d,ohare_filtered_vid_749_sr_10.0,graphhopper,offline,batches,5.0,50.0,graphhopper,offline,1768187482.028409,1768187487.759672,5,22,5.731262922286987,3.838595489041215,1432.4155108013656,1686.1800519982353,1686.2607750008465,1687.741573400854,1688.0377330808553,1688.1117730008557,1432.8157305717468,1686.3511800765991,1686.860203742981,1687.9545450210571,1688.1734132766724,1688.2281303405762,4.4,328.98828125,20.00000000000182
15.0,0.3118275815686335,0.6245134454640251,4.364727859634112,322.42078993055554,378.3515625,374.1788256761848,99.75009830892422,571.1590861454621,187.475,5986.861210818956,1596.0015729427876,graphhopper,offline,ohare_filtered_vid_749_sr_10.0,660629d0e5064d8eb394b6af681e423a,749,batches,10.0,50.0,0.9796722080732388,0.8845946235790744,0.929708938031518,0.070291061968482,0.8686505671845888,0.133760347909821,10,1,2,12,673.6772280746211,12.365326314027568,77.74597409215761,749,660629d0e5064d8eb394b6af681e423a,ohare_filtered_vid_749_sr_10.0,graphhopper,offline,batches,10.0,50.0,graphhopper,offline,1768187496.7956223,1768187500.8325083,3,22,4.036885976791382,5.449745206201279,2385.275298334212,3119.276078003168,3242.9691725010343,3341.9236480993277,3361.7145432189864,3366.662266998901,2018.442988395691,2018.442988395691,2692.631185054779,3231.9817423820496,3339.8518538475037,3366.819381713867,7.333333333333333,328.98828125,19.99999999999818
16.0,0.268400728553944,0.5879288570741098,3.9748835283429376,310.37543402777777,330.8984375,150.6523680028292,5.699581190754479,293.8020470829069,12.637311431444852,2561.0902560480963,96.89288024282614,graphhopper,offline,ohare_filtered_vid_749_sr_10.0,789bf4a4425e4451b075fb4c42eed44d,749,batches,30.0,50.0,0.9796722080732388,0.8845946235790744,0.929708938031518,0.070291061968482,0.8686505671845888,0.133760347909821,10,1,2,12,673.6772280746211,12.365326314027568,77.74597409215761,749,789bf4a4425e4451b075fb4c42eed44d,ohare_filtered_vid_749_sr_10.0,graphhopper,offline,batches,30.0,50.0,graphhopper,offline,1768187513.9061704,1768187513.9061704,1,22,0.0,,7144.394802999159,7144.394802999159,7144.394802999159,7144.394802999159,7144.394802999159,7144.394802999159,,,,,,,22.0,328.98828125,10.0
11.0,0.0009772920901153,0.0013750165409554,0.0106140185707455,4.279146634615385,5.64453125,505.72947369268735,702.504338506274,774.6685192536719,1133.7186978959903,6068.753684312248,8430.052062075289,osrm,offline,ohare_filtered_vid_749_sr_10.0,301b9b78b39c490e920f06511db5e2c7,749,batches,5.0,,1.0,0.8803233293999628,0.93635314271284,0.0636468572871601,0.8803233293999627,0.1196766706000371,9,0,3,12,673.6772280746211,0.0,80.62344771503254,749,301b9b78b39c490e920f06511db5e2c7,ohare_filtered_vid_749_sr_10.0,osrm,offline,batches,5.0,,osrm,offline,1768187516.1823363,1768187521.8834374,5,22,5.701101064682007,3.8589037013023213,1408.5683503973996,1676.5525060036452,1676.725171993894,1677.0893775959848,1677.162218716403,1677.1804289965075,1425.2752661705017,1676.7663955688477,1676.987111568451,1677.2587656974792,1677.313096523285,1677.3266792297363,4.4,328.98828125,20.00000000000182
11.0,0.0006530482026793,0.0009129318537859,0.0069236465783662,2.9131610576923075,3.32421875,327.83811407794013,307.0885642963078,489.6824284304048,439.1675715695952,3934.0573689352814,3685.062771555694,osrm,offline,ohare_filtered_vid_749_sr_10.0,111a4cd5833b49c28c2a9b1059921bee,749,batches,10.0,,1.0,0.8803233293999628,0.93635314271284,0.0636468572871601,0.8803233293999627,0.1196766706000371,9,0,3,12,673.6772280746211,0.0,80.62344771503254,749,111a4cd5833b49c28c2a9b1059921bee,ohare_filtered_vid_749_sr_10.0,osrm,offline,batches,10.0,,osrm,offline,1768187525.784541,1768187529.8068466,3,22,4.022305727005005,5.469499708163935,2346.520489331548,3017.525288996694,3184.9109689974284,3318.819512998016,3345.6012217981333,3352.2966489981627,2011.1528635025024,2011.1528635025024,2681.7949414253235,3218.3086037635803,3325.6113362312317,3352.4370193481445,7.333333333333333,328.98828125,9.99999999999818
10.0,0.0005610450813318,0.001141945054945,0.0050295508397048,2.085637019230769,2.20703125,232.17433219819569,8.530572726349323,308.3594876514803,12.852797558494403,2553.917654180152,93.83629998984256,osrm,offline,ohare_filtered_vid_749_sr_10.0,d424120e6a684fe28088ee8bf85a0856,749,batches,30.0,,1.0,0.8628232459167571,0.9263608319340392,0.0736391680659609,0.8628232459167571,0.1371767540832431,10,0,2,12,673.6772280746211,0.0,92.41285544707324,749,d424120e6a684fe28088ee8bf85a0856,ohare_filtered_vid_749_sr_10.0,osrm,offline,batches,30.0,,osrm,offline,1768187537.764972,1768187537.764972,1,22,0.0,,7035.579944997153,7035.579944997153,7035.579944997153,7035.579944997153,7035.579944997153,7035.579944997153,,,,,,,22.0,328.98828125,10.0
17.0,1.334892702648378,2.650753161249869,22.663749770017493,1451.4184027777778,1498.82421875,112.3732026226154,3.054988704440448,314.06726050945457,11.058096577590248,2022.717647207077,54.98979667992806,graphium,online,ohare_filtered_vid_749_sr_20.0,5ac9506003394948a5f7b09a2052758e,749,native,5.0,,1.0,0.9802291310801264,0.9900158680581124,0.0099841319418876,0.9802291310801264,0.0197708689198737,11,0,1,12,673.6772280746211,0.0,13.319184170567192,749,5ac9506003394948a5f7b09a2052758e,ohare_filtered_vid_749_sr_20.0,graphium,online,native,5.0,,graphium,online,1768187556.3016827,1768187556.3016827,1,12,0.0,,7582.486082996183,7582.486082996183,7582.486082996183,7582.486082996183,7582.486082996183,7582.486082996183,,,,,,,12.0,328.94921875,10.0
17.0,1.2807502937193838,2.5507878429263044,21.680455571721144,1442.9164496527778,1482.9609375,109.12555150875475,3.1426973688362603,301.2485720865961,11.662060737527115,1964.259927157586,56.56855263905268,graphium,online,ohare_filtered_vid_749_sr_20.0,4dfefc2fbbde44c3ae96c7ef9ecd739a,749,native,10.0,,1.0,0.9802291310801264,0.9900158680581124,0.0099841319418876,0.9802291310801264,0.0197708689198737,11,0,1,12,673.6772280746211,0.0,13.319184170567192,749,4dfefc2fbbde44c3ae96c7ef9ecd739a,ohare_filtered_vid_749_sr_20.0,graphium,online,native,10.0,,graphium,online,1768187575.2741804,1768187575.2741804,1,12,0.0,,7595.483155004331,7595.483155004331,7595.483155004331,7595.483155004331,7595.483155004331,7595.483155004331,,,,,,,12.0,328.94921875,0.0
17.0,1.3172297149174377,2.779877669657526,22.330966195481903,1439.4722222222222,1474.2265625,108.45398894300956,3.2136990682591904,315.53883252692367,12.204233737596471,1952.171800974172,57.84658322866542,graphium,online,ohare_filtered_vid_749_sr_20.0,9e1b64ab71a849c7b06925c938ab7f50,749,native,30.0,,1.0,0.9802291310801264,0.9900158680581124,0.0099841319418876,0.9802291310801264,0.0197708689198737,11,0,1,12,673.6772280746211,0.0,13.319184170567192,749,9e1b64ab71a849c7b06925c938ab7f50,ohare_filtered_vid_749_sr_20.0,graphium,online,native,30.0,,graphium,online,1768187594.2655652,1768187594.2655652,1,12,0.0,,7596.12577399821,7596.12577399821,7596.12577399821,7596.12577399821,7596.12577399821,7596.12577399821,,,,,,,12.0,328.94921875,9.99999999999818
12.0,0.1415764517618988,0.2036045826703826,1.722736829081421,109.72879464285714,158.4609375,7992.375324552395,7811.282650151468,13676.549999999996,14839.187181738367,103900.87921918114,101546.67445196908,barefoot,online,ohare_filtered_vid_749_sr_20.0,1a5a45130c1a4b549983bee5ae7c551b,749,native,,,1.0,1.0,1.0,0.0,1.0,0.0,12,0,0,12,673.6772280746211,0.0,0.0,749,1a5a45130c1a4b549983bee5ae7c551b,ohare_filtered_vid_749_sr_20.0,barefoot,online,native,,,barefoot,online,1768187596.1546948,1768187603.5085404,12,12,7.353845596313477,1.6317992868949638,614.3977857494368,667.7824015023361,670.8077907514962,676.2931326989928,677.9068705370446,678.3103049965575,668.5314178466797,669.1584587097168,671.0289716720581,676.6437292098999,678.1403303146362,678.5144805908203,1.0,329.10546875,30.0
16.0,0.275120616880581,0.6515287681318681,4.025521718838009,325.46875,386.921875,285.4850460736939,86.7919041172616,546.7314553990609,166.1464788732394,4853.245783252797,1475.462369993447,graphhopper,offline,ohare_filtered_vid_749_sr_20.0,b8cd06a5e07c49fbbd0922ef1c9e62dd,749,batches,5.0,50.0,0.9773365940374524,0.7915396895001767,0.8746803961150047,0.1253196038849953,0.7772728681658999,0.2268152819887185,7,1,5,12,673.6772280746211,12.365326314027568,140.43496414109586,749,b8cd06a5e07c49fbbd0922ef1c9e62dd,ohare_filtered_vid_749_sr_20.0,graphhopper,offline,batches,5.0,50.0,graphhopper,offline,1768187622.2469654,1768187626.9370463,3,12,4.690080881118774,2.5585912704212284,2485.8754969997485,2767.802620997827,3060.6864414985466,3294.9934978991223,3341.8549091792374,3353.570261999266,2345.040440559387,2345.040440559387,2849.3685126304626,3252.830970287323,3333.523461818695,3353.696584701538,4.0,329.10546875,0.0
15.0,0.2660981067751956,0.5280566645,3.72951304390313,307.7734375,358.9140625,318.3764814399485,76.26626316102502,526.4640909090909,199.2654589739687,5094.023703039176,1220.2602105764004,graphhopper,offline,ohare_filtered_vid_749_sr_20.0,62faf13387874a6c9bbe1c03c82e1ac1,749,batches,10.0,50.0,1.0,0.7915396895001767,0.8836418128375477,0.1163581871624522,0.791539689500177,0.2084603104998234,7,0,5,12,673.6772280746211,0.0,140.43496414109586,749,62faf13387874a6c9bbe1c03c82e1ac1,ohare_filtered_vid_749_sr_20.0,graphhopper,offline,batches,10.0,50.0,graphhopper,offline,1768187638.9904904,1768187640.327137,2,12,1.336646556854248,8.977691176822084,3727.1960845027934,3727.1960845027934,4922.546794754453,5878.827362955781,6070.083476596046,6117.897505006113,1336.646556854248,1336.646556854248,1336.646556854248,1336.646556854248,1336.646556854248,1336.646556854248,6.0,329.10546875,0.0
16.0,0.2285766018855714,0.5353564962085308,3.350445735846184,289.76192434210526,325.390625,152.2636266500655,5.446316548868545,304.09768976897686,12.481927710843374,2588.4816530511134,92.58738133076524,graphhopper,offline,ohare_filtered_vid_749_sr_20.0,65097be9d6ac4f8f8036c5f9c2915079,749,batches,30.0,50.0,1.0,0.8845946235790744,0.9387638195625556,0.0612361804374443,0.8845946235790744,0.1154053764209259,10,0,2,12,673.6772280746211,0.0,77.74597409215761,749,65097be9d6ac4f8f8036c5f9c2915079,ohare_filtered_vid_749_sr_20.0,graphhopper,offline,batches,30.0,50.0,graphhopper,offline,1768187653.7043717,1768187653.7043717,1,12,0.0,,7457.374044999597,7457.374044999597,7457.374044999597,7457.374044999597,7457.374044999597,7457.374044999597,,,,,,,12.0,329.10546875,10.0
11.0,0.000827745698264,0.0012052201815038,0.0087277281976643,3.3028846153846154,4.2265625,353.3990068179656,394.6622409069786,530.2816472694718,657.0666666666667,4240.788081815587,4735.946890883743,osrm,offline,ohare_filtered_vid_749_sr_20.0,cbdc3a9548624052883ac05991b337fc,749,batches,5.0,,1.0,0.8254650110283704,0.9043887514046046,0.0956112485953953,0.8254650110283704,0.1745349889716297,7,0,5,12,673.6772280746211,0.0,117.58024757244208,749,cbdc3a9548624052883ac05991b337fc,ohare_filtered_vid_749_sr_20.0,osrm,offline,batches,5.0,,osrm,offline,1768187657.2971816,1768187661.9786568,3,12,4.6814751625061035,2.5632945991271945,2452.4745693367245,2676.2874020059826,3010.2826895054022,3277.478919504938,3330.918165504845,3344.277977004822,2340.7375812530518,2340.7375812530518,2842.5968885421753,3244.084334373474,3324.381823539734,3344.456195831299,4.0,329.10546875,10.0
11.0,0.0005203300097265,0.0011737606036536,0.0054295323168779,2.152043269230769,2.21484375,217.2513469931835,8.574671054668197,313.14698316926007,12.6,2607.016163918202,102.89605265601836,osrm,offline,ohare_filtered_vid_749_sr_20.0,2a086dc3a01d4de8b4c43aa96bf853f9,749,batches,10.0,,1.0,0.7499974429179858,0.8571411872093057,0.1428588127906943,0.7499974429179858,0.2500025570820143,6,0,6,12,673.6772280746211,0.0,168.42102966657868,749,2a086dc3a01d4de8b4c43aa96bf853f9,ohare_filtered_vid_749_sr_20.0,osrm,offline,batches,10.0,,osrm,offline,1768187668.883349,1768187670.2203884,2,12,1.3370394706726074,8.975052915949679,3676.703556004213,3676.703556004213,4846.7092430037155,5782.713792603317,5969.914702523238,6016.714930003218,1337.0394706726074,1337.0394706726074,1337.0394706726074,1337.0394706726074,1337.0394706726074,1337.0394706726074,6.0,329.10546875,10.0
10.0,0.0006248398196337,0.0012159134655532,0.0056573245504181,2.0928485576923075,2.21484375,225.24172012958036,8.671720204899124,311.4399214659686,12.904240282685514,2477.658921425384,95.38892225389036,osrm,offline,ohare_filtered_vid_749_sr_20.0,b1e72e216f5549ca91577dd0f1f9f146,749,batches,30.0,,1.0,0.8079649275451645,0.893783850820835,0.106216149179165,0.8079649275451645,0.1920350724548357,8,0,4,12,673.6772280746211,0.0,129.36965530448276,749,b1e72e216f5549ca91577dd0f1f9f146,ohare_filtered_vid_749_sr_20.0,osrm,offline,batches,30.0,,osrm,offline,1768187678.4894552,1768187678.4894552,1,12,0.0,,7354.3614849986625,7354.3614849986625,7354.3614849986625,7354.3614849986625,7354.3614849986625,7354.3614849986625,,,,,,,12.0,329.10546875,9.99999999999818
17.0,1.5299673663873254,2.538655584247901,26.35218570631469,1442.1421440972222,1479.35546875,3397.593305494456,1930.1593300351733,7734.683333333332,4728.925,61156.6794989002,34742.86794063312,graphium,online,ohare_filtered_vid_300_sr_1.0,8817ac37989e45e8afe6b968678d4ddb,300,native,5.0,,1.0000000000000002,1.0000000000000002,1.0000000000000002,-2.220446049250313e-16,1.0000000000000004,0.0,16,0,0,16,950.3655082986934,0.0,0.0,300,8817ac37989e45e8afe6b968678d4ddb,ohare_filtered_vid_300_sr_1.0,graphium,online,native,5.0,,graphium,online,1768187690.5376804,1768187695.9477973,42,175,5.410116910934448,32.34680560161381,154.6946980957901,176.79016500187572,177.73440774908522,183.04971005454715,724.5316847102334,1093.0711600012728,131.95407099840116,176.94973945617676,177.79970169067383,179.1996955871582,189.95428085327148,194.31304931640625,4.166666666666667,329.6953125,80.0
17.0,1.4987730836304207,2.7594237630827783,25.65217539136173,1434.001953125,1477.08203125,3523.41226907579,1362.6347807537704,7201.866666666668,3167.3,63421.42084336422,24527.42605356787,graphium,online,ohare_filtered_vid_300_sr_1.0,ddb649b4b3064d459ee65cc6d2213807,300,native,10.0,,1.0000000000000002,1.0000000000000002,1.0000000000000002,-2.220446049250313e-16,1.0000000000000004,0.0,16,0,0,16,950.3655082986934,0.0,0.0,300,ddb649b4b3064d459ee65cc6d2213807,ohare_filtered_vid_300_sr_1.0,graphium,online,native,10.0,,graphium,online,1768187708.4231343,1768187713.727029,26,175,5.303894758224487,32.994621495578535,245.64975511580437,349.3832849962928,350.60129199700896,355.7194030017854,903.8766895009758,1086.415890000353,212.1557903289795,349.3998050689697,350.6913185119629,353.8057804107666,355.88656425476074,356.40978813171387,6.730769230769231,329.8515625,60.0
16.0,1.4968983019146958,2.697868976081065,24.19511091498277,1447.5831801470588,1498.5546875,3267.069271190394,752.0620038982979,6359.883333333334,1669.9166666666663,55540.1776102367,12785.054066271065,graphium,online,ohare_filtered_vid_300_sr_1.0,d8098caeff8e4817a0d0d3170165d41b,300,native,30.0,,1.0000000000000002,1.0000000000000002,1.0000000000000002,-2.220446049250313e-16,1.0000000000000004,0.0,16,0,0,16,950.3655082986934,0.0,0.0,300,d8098caeff8e4817a0d0d3170165d41b,ohare_filtered_vid_300_sr_1.0,graphium,online,native,30.0,,graphium,online,1768187726.1717825,1768187731.4339218,17,175,5.262139320373535,33.25643608911091,373.1696981168866,58.73977399460273,1040.0701279941131,1056.7382668014034,1078.547494961822,1083.9998020019266,328.88370752334595,54.93438243865967,625.810980796814,1049.0506291389465,1049.900496006012,1050.1129627227783,10.294117647058824,329.8515625,50.00000000000182
9.0,0.3899330334336114,0.5124353439788902,3.560275135105345,188.30631510416663,230.95703125,17484.09767082614,324619.35565312166,23024.989541020317,457619.2371383482,174840.9767082614,3246193.5565312165,barefoot,online,ohare_filtered_vid_300_sr_1.0,d7afa819449e4f66908eef6bc1eee8bb,300,native,,,0.8904728826520265,1.0000000000000002,0.9420636400801876,0.0579363599198125,0.8904728826520267,0.1229988239751641,16,4,0,16,950.3655082986934,116.89383986729834,0.0,300,d7afa819449e4f66908eef6bc1eee8bb,ohare_filtered_vid_300_sr_1.0,barefoot,online,native,,,barefoot,online,1768187733.3393786,1768187739.3524954,175,175,6.013116836547852,29.103043356208595,34.37665518868016,34.215582003525924,35.61140199599322,38.20676080067642,40.45766557639581,40.87933599657845,34.55814273878076,34.39188003540039,35.758018493652344,38.373398780822754,40.60487508773804,41.015625,1.0,329.8515625,389.99999999999636
16.0,0.3534599053932916,0.7431824932885908,5.601799824571865,309.908203125,348.515625,3037.26159687988,1767.0255635503397,6016.566666666667,3588.9,51633.44714695796,30039.43458035577,graphhopper,offline,ohare_filtered_vid_300_sr_1.0,b91ecbc7391a47bfa1897a2cde04f0ab,300,batches,5.0,50.0,0.64628501512136,0.970936764336698,0.7760245247643244,0.2239754752356756,0.6340196682575701,0.5604617284025774,15,8,1,16,950.3655082986934,505.02279866132096,27.62069673395864,300,b91ecbc7391a47bfa1897a2cde04f0ab,ohare_filtered_vid_300_sr_1.0,graphhopper,offline,batches,5.0,50.0,graphhopper,offline,1768187755.5374582,1768187761.7319105,36,175,6.194452285766602,28.25108531421074,178.5444039992904,180.92958500346867,182.49474499680215,190.5922575006116,221.83340504743677,238.3826009972836,176.9843510219029,180.99474906921387,182.58190155029294,189.59007263183594,191.0621166229248,191.2858486175537,4.861111111111111,329.8515625,150.00000000000182
15.0,0.3473172746404084,0.7513755552110818,5.069806709747854,315.47288602941177,349.37890625,2862.2600147562785,1143.3444144348002,5909.351414703445,2417.408855214869,45796.160236100455,18293.510630956804,graphhopper,offline,ohare_filtered_vid_300_sr_1.0,051955b2c0d54269892dc55a47a9b7f2,300,batches,10.0,50.0,0.837833064048489,1.0000000000000002,0.911761879180539,0.088238120819461,0.837833064048489,0.1935551876741471,16,5,0,16,950.3655082986934,183.94817431778984,0.0,300,051955b2c0d54269892dc55a47a9b7f2,ohare_filtered_vid_300_sr_1.0,graphhopper,offline,batches,10.0,50.0,graphhopper,offline,1768187768.084622,1768187773.9637692,18,175,5.879147291183472,29.766221414869932,349.71193077823654,355.5930084985448,358.4672752513143,368.2818594032141,408.3312318763637,418.3435749946512,345.8321795744055,355.0565242767334,358.4249019622803,359.4775676727295,359.61352348327637,359.6475124359131,9.722222222222221,329.8515625,99.99999999999818
15.0,0.3295466495558943,0.5805751212564204,4.835489487560976,311.2164522058824,359.66015625,1758.9875069396985,307.45371686354827,3401.366666666667,617.0500000000001,28143.800111035176,4919.259469816772,graphhopper,offline,ohare_filtered_vid_300_sr_1.0,77c237ff86794254ae772daf762502d8,300,batches,30.0,50.0,0.8950964219161143,1.0000000000000002,0.9446447279037028,0.055355272096297,0.8950964219161145,0.1171980755540512,16,3,0,16,950.3655082986934,111.3810086455546,0.0,300,77c237ff86794254ae772daf762502d8,ohare_filtered_vid_300_sr_1.0,graphhopper,offline,batches,30.0,50.0,graphhopper,offline,1768187781.0056684,1768187786.0808692,6,175,5.075200796127319,34.48139433882802,1031.1975541662832,1049.5898849985679,1053.7248669952533,1098.2127677507378,1109.8135767522763,1112.7137790026609,1015.0401592254639,1048.536777496338,1050.9374141693115,1054.095983505249,1054.7276973724365,1054.8856258392334,29.166666666666668,329.8515625,80.0
10.0,0.0022568065464065,0.0028977962093862,0.0236710726851349,10.588541666666666,14.46484375,1631.225128766643,3295.827752338473,2232.0736462093864,4671.066666666667,17943.47641643307,36254.1052757232,osrm,offline,ohare_filtered_vid_300_sr_1.0,ca20a50e0cab400d8e7fc3a0a5e65283,300,batches,10.0,,0.8321206665997015,1.0000000000000002,0.9083688446613772,0.0916311553386227,0.8321206665997019,0.2017487849283982,16,5,0,16,950.3655082986934,191.7350865371209,0.0,300,ca20a50e0cab400d8e7fc3a0a5e65283,ohare_filtered_vid_300_sr_1.0,osrm,offline,batches,10.0,,osrm,offline,1768187805.4769113,1768187811.2103934,18,175,5.733482122421265,30.522463707638988,335.8004982223469,347.059221501695,347.2482062497875,348.1771593011217,348.6780486610951,348.80327100108843,337.2636542600744,347.2113609313965,347.3894596099853,348.3914852142334,348.83307456970215,348.94347190856934,9.722222222222221,329.8515625,70.0
10.0,0.000999825421186,0.0014210468304769,0.0107937597039685,5.9677734375,7.7265625,952.1878352769198,2137.989674878432,1415.0624819326863,3219.295973570101,10474.066188046118,23517.88642366276,osrm,offline,ohare_filtered_vid_300_sr_1.0,2335713a2751420b95439dff48e98021,300,batches,30.0,,0.8694064698439733,1.0000000000000002,0.9301417148904344,0.0698582851095654,0.8694064698439735,0.1502099819655859,16,5,0,16,950.3655082986934,142.75438586226164,0.0,300,2335713a2751420b95439dff48e98021,ohare_filtered_vid_300_sr_1.0,osrm,offline,batches,30.0,,osrm,offline,1768187813.0898829,1768187818.1024542,6,175,5.012571334838867,34.91222135507534,1002.5466994993621,1036.2522964969685,1036.8640697470255,1037.2131382519,1037.280504453156,1037.29734600347,1002.5142669677734,1036.724090576172,1037.0736122131348,1037.4009132385254,1037.4663734436035,1037.482738494873,29.166666666666668,329.8515625,50.0
16.0,1.4696304966738591,2.6249660547280915,23.653152505067847,1447.6498161764705,1497.546875,131.82631470591468,3.676471409053931,287.48189871548794,11.92925325416762,2241.0473500005496,62.500013953916834,graphium,online,ohare_filtered_vid_300_sr_5.0,3802e68a62ab42c2b82ac5dd7f73a4ab,300,native,5.0,,1.0,0.7817716468773005,0.8775217051493874,0.1224782948506125,0.7817716468773004,0.2182283531226996,11,0,5,16,950.3655082986934,0.0,207.3966997406412,300,3802e68a62ab42c2b82ac5dd7f73a4ab,ohare_filtered_vid_300_sr_5.0,graphium,online,native,5.0,,graphium,online,1768187834.014954,1768187835.0772994,3,36,1.062345266342163,33.88728800379012,2020.779771330126,888.957554998342,2944.6718564977346,4589.243297697249,4918.157585937151,5000.386157997127,531.1726331710815,531.1726331710815,710.1650834083557,853.359043598175,881.9978356361389,889.1575336456299,12.0,329.4921875,20.0
17.0,1.4620664519241102,2.7451366761498344,25.108306294567964,1439.1239149305557,1480.28125,311.8036669721501,375.0177032474789,665.0058470764617,1160.1333333333332,5612.466005498702,6750.31865845462,graphium,online,ohare_filtered_vid_300_sr_5.0,1aeadc64aac84fce977a761adc913e1b,300,native,10.0,,1.0,0.8522471154567539,0.9202304685426324,0.0797695314573676,0.8522471154567539,0.1477528845432461,12,0,4,16,950.3655082986934,0.0,140.4192452215403,300,1aeadc64aac84fce977a761adc913e1b,ohare_filtered_vid_300_sr_5.0,graphium,online,native,10.0,,graphium,online,1768187851.511722,1768187852.5465202,2,36,1.0347981452941895,34.78939362590887,3034.430396000971,3034.430396000971,4034.3270340017625,4834.244344402396,4994.227806482522,5034.223672002554,1034.7981452941897,1034.7981452941897,1034.7981452941897,1034.7981452941897,1034.7981452941897,1034.7981452941897,18.0,329.6484375,19.99999999999818
16.0,1.496883197620569,2.6604309882160777,24.16944824340083,1442.077205882353,1482.1640625,269.39233442960176,279.8555820194256,514.5,864.8499999999999,4579.66968530323,4757.5448943302345,graphium,online,ohare_filtered_vid_300_sr_5.0,53f54f84116d43bb8fdfbe390a9ff66a,300,native,30.0,,1.0,0.8522471154567539,0.9202304685426324,0.0797695314573676,0.8522471154567539,0.1477528845432461,12,0,4,16,950.3655082986934,0.0,140.4192452215403,300,53f54f84116d43bb8fdfbe390a9ff66a,ohare_filtered_vid_300_sr_5.0,graphium,online,native,30.0,,graphium,online,1768187868.9775505,1768187870.0157783,2,36,1.0382277965545654,34.67447136309452,3039.0151259962295,3039.0151259962295,4039.4720189960935,4839.837533395985,4999.910636275963,5039.928911995958,1038.2277965545654,1038.2277965545654,1038.2277965545654,1038.2277965545654,1038.2277965545654,1038.2277965545654,18.0,329.6484375,10.0
10.0,0.2267576687098527,0.296814515816683,2.327480486182554,177.7109375,209.3828125,11041.582903289363,22818.221218296138,18132.31914893617,36651.01626379768,121457.411936183,251000.4334012575,barefoot,online,ohare_filtered_vid_300_sr_5.0,c7849f7bc9d549198b18487aab3b879e,300,native,,,1.0000000000000002,1.0000000000000002,1.0000000000000002,-2.220446049250313e-16,1.0000000000000004,0.0,16,0,0,16,950.3655082986934,0.0,0.0,300,c7849f7bc9d549198b18487aab3b879e,ohare_filtered_vid_300_sr_5.0,barefoot,online,native,,,barefoot,online,1768187871.9261618,1768187877.7915363,36,36,5.865374565124512,6.137715434928201,163.67116883258052,167.7134740020847,168.96262774935167,170.9081212447927,171.76688949621166,171.95101399556734,167.5821304321289,168.04003715515137,169.14904117584229,171.09057903289795,171.9485902786255,172.12295532226562,1.0,329.6484375,49.99999999999818
