run_id,precision,recall,f1_score,error_rate,accuracy,newson_krumm_error,matched_count,added_count,missing_count,ground_truth_count,total_gt_length,total_added_length,total_missing_length,vehicle_id,experiment_id,dataset_id,matcher_name,mode,adapter,batch_size,gps_accuracy
54848c6836334d90b81da700a6baecb0,1.0,1.0,1.0,0.0,1.0,0.0,13,0,0,13,681.3878512644967,0.0,0.0,1622,f1557a9cb9794722a57428429afb3ec1,ohare_filtered_vid_1622_sr_20.0,barefoot,online,native,,
e29a5d5385cd48b6ab01631d3d6916b1,0.7917595657042864,0.2542693838029136,0.3849228398249138,0.6150771601750862,0.23833092889703508,0.8126059268403154,6,1,7,13,681.3878512644967,45.568024221835515,508.1317821926817,1622,be0739a7832b42359d8048ee4a9b64df,ohare_filtered_vid_1622_sr_20.0,graphhopper,offline,batches,5.0,50.0
fdaaa6ccebfc4399a484f722b2bc6a92,1.0,0.9108326202764155,0.9533358501538005,0.04666414984619949,0.9108326202764155,0.08916737972358449,12,0,1,13,681.3878512644967,0.0,60.757569272738685,1622,370a9fd1b68347e6985cdeef0a028648,ohare_filtered_vid_1622_sr_20.0,graphhopper,offline,batches,10.0,50.0
44bd93e7929f4934ab5e92785facf3fc,1.0,0.9108326202764155,0.9533358501538005,0.04666414984619949,0.9108326202764155,0.08916737972358449,12,0,1,13,681.3878512644967,0.0,60.757569272738685,1622,dfef3a26e3d5418e9011a604161b5f4c,ohare_filtered_vid_1622_sr_20.0,graphhopper,offline,batches,30.0,50.0
5ecfa89631714ee8bda68f6314087a32,1.0,0.2735196744709099,0.4295491933951394,0.5704508066048606,0.2735196744709099,0.72648032552909,4,0,9,13,681.3878512644967,0.0,495.0148679981987,1622,09e46aaebf23485caae77d00f98a3cb0,ohare_filtered_vid_1622_sr_20.0,osrm,offline,batches,5.0,
2fc6c7a6518d4517a15d1dcdd8116f84,1.0,0.8621304566683068,0.9259613939302797,0.07403860606972035,0.8621304566683068,0.13786954333169305,9,0,4,13,681.3878512644967,0.0,93.94263188559974,1622,19e96ec3e16d4512ab73e4f1bbcb5c0f,ohare_filtered_vid_1622_sr_20.0,osrm,offline,batches,10.0,
a75a450833044efaa96126df68d836d3,1.0,0.8621304566683068,0.9259613939302797,0.07403860606972035,0.8621304566683068,0.13786954333169305,9,0,4,13,681.3878512644967,0.0,93.94263188559974,1622,b93bd68e87964c399e2f7392cb9ca17e,ohare_filtered_vid_1622_sr_20.0,osrm,offline,batches,30.0,
24d4b26b673a400c997a9868b6239aac,1.0,0.951614930310712,0.9752076759929353,0.02479232400706466,0.9516149303107119,0.048385069689287866,18,0,3,21,1396.7120392389693,0.0,67.5800093544449,384,436e8fe3cb614d2dafbfe75aeeaea3b1,ohare_filtered_vid_384_sr_1.0,graphium,online,native,5.0,
d597b48c4ecb459c9490546f5765ac37,1.0,0.9878909166717885,0.9939085775649678,0.0060914224350322455,0.9878909166717885,0.012109083328211525,19,0,2,21,1396.7120392389693,0.0,16.912902468660924,384,aff29776297c49f5b5532be08ad6d5d8,ohare_filtered_vid_384_sr_1.0,graphium,online,native,10.0,
0238c63dd3074898b13a6f8e00fc864a,1.0,1.0,1.0,0.0,1.0,0.0,21,0,0,21,1396.7120392389693,0.0,0.0,384,4e38cadeae0144d587315a795695860a,ohare_filtered_vid_384_sr_1.0,graphium,online,native,30.0,
80350af444554e28b9a0e3c04ebf7ee4,0.9293540778415111,1.0,0.9633836406858378,0.036616359314162183,0.9293540778415111,0.07601615341546564,21,5,0,21,1396.7120392389693,106.17267665201734,0.0,384,15e419a0ae33466e974ba867626717f1,ohare_filtered_vid_384_sr_1.0,barefoot,online,native,,
66cd5b96e09b4440b30c234f5457cef9,0.7987549509250262,1.0,0.888119808108669,0.11188019189133103,0.7987549509250262,0.25194842153017644,21,11,0,21,1396.7120392389693,351.89939361845217,0.0,384,3b9337092373418cbfdeb097f457fb05,ohare_filtered_vid_384_sr_1.0,graphhopper,offline,batches,5.0,50.0
2d12bcc78e264bc180b5633b13978d2d,0.8206420564564116,1.0,0.9014864328177281,0.09851356718227189,0.8206420564564118,0.2185580694195326,21,7,0,21,1396.7120392389693,305.2626868310876,0.0,384,7dd3083a925b460dba2303775caa5e75,ohare_filtered_vid_384_sr_1.0,graphhopper,offline,batches,10.0,50.0
7d7c111a42dd4fe0af96473790f409ca,0.91889053583902,1.0,0.9577310624831887,0.04226893751681127,0.91889053583902,0.08826890799013462,21,6,0,21,1396.7120392389693,123.28624648029788,0.0,384,80b7a84f3f9f463684db726de198a3d1,ohare_filtered_vid_384_sr_1.0,graphhopper,offline,batches,30.0,50.0
f5dcd7848f3247859b5ec0c89267c7ac,0.9633516838197372,0.9944669131310936,0.9786620443384371,0.021337955661562935,0.9582156806309202,0.043365104475114276,20,3,1,21,1396.7120392389693,52.840434459291195,7.728129043956619,384,2f3161484f1f4925b58fb5a381b1e238,ohare_filtered_vid_384_sr_1.0,osrm,offline,batches,5.0,
6f8813917b6c4ab38219a97516c41b2a,0.9633516838197372,0.9944669131310936,0.9786620443384371,0.021337955661562935,0.9582156806309202,0.043365104475114276,20,3,1,21,1396.7120392389693,52.840434459291195,7.728129043956619,384,83d7e1afe0604f0cba06a2e072a929ea,ohare_filtered_vid_384_sr_1.0,osrm,offline,batches,10.0,
44c710ed20f7476a9559137014dac163,0.9685281656111415,0.9944669131310936,0.9813261638464945,0.018673836153505485,0.9633369671611132,0.037847787779552805,20,2,1,21,1396.7120392389693,45.13433180630632,7.728129043956619,384,eb5554f0b9cc4786af035f72205371a5,ohare_filtered_vid_384_sr_1.0,osrm,offline,batches,30.0,
d12d4e4ae4cb438db496a71e1b488302,1.0,0.9126277980291128,0.9543182410812387,0.04568175891876125,0.9126277980291128,0.08737220197088723,18,0,3,21,1396.7120392389693,0.0,122.033806387557,384,d0c9b67ed63c408189cc583d18d1b2ed,ohare_filtered_vid_384_sr_5.0,graphium,online,native,5.0,
6d693c487d5d4b59aedaa2039cc4430d,1.0,0.9126277980291128,0.9543182410812387,0.04568175891876125,0.9126277980291128,0.08737220197088723,18,0,3,21,1396.7120392389693,0.0,122.033806387557,384,244b73fa522f4071b688e510c7cb06ae,ohare_filtered_vid_384_sr_5.0,graphium,online,native,10.0,
86c4c73226df46ab90b6b62111acb6fa,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,82d40a24754541b8ba221988a155d01e,ohare_filtered_vid_384_sr_5.0,graphium,online,native,30.0,
f15f37c7b6114b3e97a1dbbe53f1877b,0.9528862669887257,1.0,0.9758748198460518,0.024125180153948156,0.9528862669887256,0.04944318607944835,21,3,0,21,1396.7120392389693,69.05789325549813,0.0,384,0110eca2919843be97e7156042d8fe46,ohare_filtered_vid_384_sr_5.0,barefoot,online,native,,
e79543d8eac8494b8ba03b8cc4f31e1d,1.0,0.9843149286557659,0.9920954727912773,0.0079045272087227,0.9843149286557659,0.015685071344234056,19,0,2,21,1396.7120392389693,0.0,21.907527982813868,384,a296ae39dddd49f5b7f82fed7b5f2e36,ohare_filtered_vid_384_sr_5.0,graphhopper,offline,batches,5.0,50.0
92848de91d8d4c3fb858d352b4ea77d4,1.0,0.9944669131310936,0.9972257815697629,0.002774218430237063,0.9944669131310937,0.005533086868906398,20,0,1,21,1396.7120392389693,0.0,7.728129043956619,384,0f5e8bc37edd4808aede095aa18e2f43,ohare_filtered_vid_384_sr_5.0,graphhopper,offline,batches,10.0,50.0
76103943ddba4b17ad955cd5b2153bc3,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,f769283d83a647b681de39d02503d8b9,ohare_filtered_vid_384_sr_5.0,graphhopper,offline,batches,30.0,50.0
9c1fe60d5f1b43c7b58bfd54d21f766a,1.0000000000000004,0.9725160455223865,0.9860665496029796,0.01393345039702043,0.972516045522387,0.027483954477613513,18,0,3,21,1396.7120392389693,0.0,38.38717010477857,384,67a3f494dc234499820f4dcde6822f3e,ohare_filtered_vid_384_sr_5.0,osrm,offline,batches,5.0,
b26abd9dc65c45cba14bf5b15b9a5206,1.0,0.9843149286557659,0.9920954727912773,0.0079045272087227,0.9843149286557659,0.015685071344234056,19,0,2,21,1396.7120392389693,0.0,21.907527982813868,384,865e53500014473a96042505a2291f5c,ohare_filtered_vid_384_sr_5.0,osrm,offline,batches,10.0,
0889add97a7243aeb2a70496a4139fa7,1.0,0.9843149286557659,0.9920954727912773,0.0079045272087227,0.9843149286557659,0.015685071344234056,19,0,2,21,1396.7120392389693,0.0,21.907527982813868,384,a0dc3fd3a2384be69a4d4daec189a64b,ohare_filtered_vid_384_sr_5.0,osrm,offline,batches,30.0,
9a0a3ef9de9d4e5095475a53dfba08f7,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,fd460320a97e412bb2567251e76afdd1,ohare_filtered_vid_384_sr_10.0,graphium,online,native,5.0,
4455e63aacb6423ba340652f9c48a8f2,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,69787f5e516c46229a7b965f94cceadd,ohare_filtered_vid_384_sr_10.0,graphium,online,native,10.0,
23ca90999efa4459aef057ae3baca027,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,c6cb85182cf54356917b09b34d23e386,ohare_filtered_vid_384_sr_10.0,graphium,online,native,30.0,
576b4795ac7546adae7be9712ba3a920,0.9741988624662109,1.0,0.9869308315264869,0.013069168473513137,0.9741988624662109,0.026484466906964838,21,2,0,21,1396.7120392389693,36.99117378178386,0.0,384,8ff8f191daec41f5a3b809ab53217370,ohare_filtered_vid_384_sr_10.0,barefoot,online,native,,
f8b9f31be30248b5b416745ce2896c4e,0.9999999999999998,0.851383164701366,0.9197265924568313,0.0802734075431687,0.8513831647013659,0.14861683529863381,17,0,4,21,1396.7120392389693,0.0,207.57492309519685,384,72638e2de50543918992bc54ef07e13d,ohare_filtered_vid_384_sr_10.0,graphhopper,offline,batches,5.0,50.0
ef0416f0a64b41e8a7eab7da189d7f1e,0.9999999999999998,0.9058876574186713,0.9506202045986308,0.049379795401369164,0.9058876574186713,0.09411234258132858,17,0,4,21,1396.7120392389693,0.0,131.44784192432394,384,182bb28b870a4ef9a8086d096cb0e43d,ohare_filtered_vid_384_sr_10.0,graphhopper,offline,batches,10.0,50.0
4c1a27662e9042e28578988ed293157d,1.0,0.9863326888076621,0.9931193242353868,0.006880675764613153,0.9863326888076619,0.013667311192337814,20,0,1,21,1396.7120392389693,0.0,19.089298086363737,384,09f04a93878f4124b4cff8fc71978a8c,ohare_filtered_vid_384_sr_10.0,graphhopper,offline,batches,30.0,50.0
26808b31b005435e819a9528c6b75ed9,1.0,0.7620182641681731,0.8649379857908709,0.1350620142091291,0.7620182641681731,0.23798173583182666,12,0,9,21,1396.7120392389693,0.0,332.3919555553003,384,23df4389a75d489ea3d18ba8bad930d8,ohare_filtered_vid_384_sr_10.0,osrm,offline,batches,5.0,
b3ef793ad7454ca786896cbe084e19f0,0.9255244302794706,0.8301900680778163,0.8752689466314754,0.12473105336852464,0.778202881488939,0.2366140877862818,13,1,8,21,1396.7120392389693,93.30616876658247,237.17557629806367,384,040f9702b64c4000aad15d314940f3be,ohare_filtered_vid_384_sr_10.0,osrm,offline,batches,10.0,
c5365c5ba6034f7d99fa1c6e54fe6221,0.9287426706237323,0.8707015919495058,0.8987860737260336,0.10121392627396641,0.8161775403323662,0.1961025639145922,14,1,7,21,1396.7120392389693,93.30616876658247,180.59264317855792,384,3ea465a7ae7a4c2aa5ac69c3c2e27673,ohare_filtered_vid_384_sr_10.0,osrm,offline,batches,30.0,
84cdee8d51b542e9a2b975f9706fca5e,1.0,0.8780040580256517,0.9350395748864341,0.06496042511356592,0.8780040580256517,0.12199594197434827,18,0,3,21,1396.7120392389693,0.0,170.39320089387093,384,dcf0f82ecafc4fcc9d9387a1f31d16f5,ohare_filtered_vid_384_sr_20.0,graphium,online,native,5.0,
d7ea878726bb4bd7ab12a673d1d6e7aa,1.0,0.8780040580256517,0.9350395748864341,0.06496042511356592,0.8780040580256517,0.12199594197434827,18,0,3,21,1396.7120392389693,0.0,170.39320089387093,384,ae70ad02493146b28b9e9c6d5e9f3a29,ohare_filtered_vid_384_sr_20.0,graphium,online,native,10.0,
be76aad98dc34c738b3ef16099ce6da2,1.0,0.8780040580256517,0.9350395748864341,0.06496042511356592,0.8780040580256517,0.12199594197434827,18,0,3,21,1396.7120392389693,0.0,170.39320089387093,384,aafc0b8de2884e8bb37d6f46cb2c9345,ohare_filtered_vid_384_sr_20.0,graphium,online,native,30.0,
145d40646d3d412ab60ce0fdf9dcb803,1.0,0.9318281960903568,0.9647112491433713,0.03528875085662875,0.9318281960903568,0.06817180390964302,20,0,1,21,1396.7120392389693,0.0,95.21637925723664,384,ca3a2617e6a946de8793cdbc29dd67e2,ohare_filtered_vid_384_sr_20.0,barefoot,online,native,,
c2cca2e92bf044c4a6c1c0e60d3d5123,1.0,0.5629122355742215,0.7203376143093599,0.27966238569064006,0.5629122355742215,0.4370877644257784,8,0,13,21,1396.7120392389693,0.0,610.4857427775312,384,282e2189fb1d4ddbbf4e443c75583b1b,ohare_filtered_vid_384_sr_20.0,graphhopper,offline,batches,5.0,50.0
0283ab3f540c415895113dfbd76bc187,1.0,0.6498749638221374,0.7877869269761176,0.21221307302388237,0.6498749638221374,0.3501250361778625,11,0,10,21,1396.7120392389693,0.0,489.02385326860025,384,6edbf203f1ee44f2874a606744012c58,ohare_filtered_vid_384_sr_20.0,graphhopper,offline,batches,10.0,50.0
64303dd0ae2342f4bcc50158640c9489,1.0,0.9181608848980191,0.9573345928663684,0.04266540713363165,0.9181608848980191,0.08183911510198083,19,0,2,21,1396.7120392389693,0.0,114.30567734360038,384,5ae2811212b041feafa0b4aa49df6094,ohare_filtered_vid_384_sr_20.0,graphhopper,offline,batches,30.0,50.0
35fdf7e95c9d4572bbd5a0b13b6d8f51,1.0,0.5664275622912317,0.7232093917738673,0.27679060822613266,0.5664275622912317,0.43357243770876824,8,0,13,21,1396.7120392389693,0.0,605.5758436300247,384,f16bd59c326c4a0082a86e49f2ff5b58,ohare_filtered_vid_384_sr_20.0,osrm,offline,batches,5.0,
02fdfd272b45485ba9ceada778e2ef06,1.0,0.6008279829396265,0.7506465271007023,0.24935347289929766,0.6008279829396265,0.3991720170603735,9,0,12,21,1396.7120392389693,0.0,557.5283619555269,384,39a0495b0104493990f5fd3ddcc220cb,ohare_filtered_vid_384_sr_20.0,osrm,offline,batches,10.0,
65c1ea36dfbb4886941396920786d5c8,1.0,0.830604616631005,0.9074647895946283,0.09253521040537172,0.830604616631005,0.16939538336899485,14,0,7,21,1396.7120392389693,0.0,236.59657134297578,384,9744f06aa98d42e4bc3c3a12794cf9fa,ohare_filtered_vid_384_sr_20.0,osrm,offline,batches,30.0,
cb4726e6eccf43db936c8659ae9f90c3,0.9775864336829994,0.9089639560362067,0.942027137965908,0.05797286203409202,0.8904076576735028,0.1118762716985685,24,3,6,30,1861.5796920648695,38.795744729064985,169.47085068892184,619,01e4f29d636e41478c336ed44451c273,ohare_filtered_vid_619_sr_1.0,graphium,online,native,5.0,
52e162c6a2794f5c9b4e11217f3f0156,0.9830507108471962,0.968631353157399,0.9757877656737236,0.024212234326276394,0.9527202790304432,0.04806932434171745,28,2,2,30,1861.5796920648695,31.089642076080114,58.39523592974059,619,ac65873229b045e3b6450214f13b03a2,ohare_filtered_vid_619_sr_1.0,graphium,online,native,10.0,
b1867c9c783745cb966f3c376db61b57,0.7864907180893952,0.7933568282023468,0.7899088528872062,0.21009114711279375,0.6527680619529217,0.4220164022660956,24,5,6,30,1861.5796920648695,400.9344320544593,384.682732122383,619,e5b97b5576574207b22d523a8f44a8c9,ohare_filtered_vid_619_sr_1.0,graphium,online,native,30.0,
da71d21dc62d4adcb965968c06413bd1,0.9268078465211507,1.0,0.9620137765107207,0.03798622348927927,0.9268078465211507,0.07897230666915729,30,10,0,30,1861.5796920648695,147.01324233082227,0.0,619,dea625a9fa9c49439f81d03fe7995c19,ohare_filtered_vid_619_sr_1.0,barefoot,online,native,,
33b8ad0d3e7f41e893dc693823993b85,0.689947450284702,0.9748455724074735,0.8080190245105696,0.19198097548943038,0.6778791282124238,0.46323613248017265,29,18,1,30,1861.5796920648695,815.5240052839974,46.82697157176342,619,5823a5b273554d3ba4301e272e001212,ohare_filtered_vid_619_sr_1.0,graphhopper,offline,batches,5.0,50.0
af3d7710d416431086b6629e8998b4a7,0.6907929799860203,0.9563647215514629,0.8021697440838534,0.19783025591614656,0.6696856588167606,0.4717153171359772,27,20,3,30,1861.5796920648695,796.9051065988824,81.23054821739233,619,d508fe1fb3524cb480b9e4931d497470,ohare_filtered_vid_619_sr_1.0,graphhopper,offline,batches,10.0,50.0
d9b30f5953e84afa835610aa2c72d182,0.894813304487632,0.9921757325838848,0.9409827280010584,0.05901727199894158,0.8885433249118894,0.12445606776447989,29,11,1,30,1861.5796920648695,217.1193909774802,14.565497327124799,619,3d012b5a26254687b7ee2acf021d6bad,ohare_filtered_vid_619_sr_1.0,graphhopper,offline,batches,30.0,50.0
950d530678414cc3b07e9d29e3329bc1,0.858210010835318,0.9958486176676193,0.9219204180710836,0.0780795819289164,0.8551506155246626,0.16868146579216278,29,12,1,30,1861.5796920648695,306.28586210246857,7.728129043956619,619,916fb79ee54842f8857b98b9e73bfd66,ohare_filtered_vid_619_sr_1.0,osrm,offline,batches,10.0,
13a6c8713fae4498bba5b01d28debbe8,0.9530394109840227,0.9958486176676193,0.9739738415529535,0.026026158447046477,0.9492680411064008,0.053221375784311735,29,5,1,30,1861.5796920648695,91.34770329987113,7.728129043956619,619,718979c9009848d9ae2557530fd9e8f2,ohare_filtered_vid_619_sr_1.0,osrm,offline,batches,30.0,
a5339da313ce46a9acb116c41a042b71,0.7687635042087655,0.716024859316166,0.7414575618597798,0.25854243814022015,0.5891398965897807,0.4993483711522763,19,5,11,30,1861.5796920648695,400.9344320544593,528.6423549482894,619,c7fef16112b240fd9d3cf3e5eb2795f9,ohare_filtered_vid_619_sr_5.0,graphium,online,native,5.0,
f0a8f5ccb33645bc9846553edb53f2c6,0.983072008065853,0.9698710059046367,0.9764268906147687,0.023573109385231272,0.953939568812257,0.0468296715944798,29,2,1,30,1861.5796920648695,31.089642076080114,56.08752355027056,619,718f6d9b521b46c1bce768d4b72280e6,ohare_filtered_vid_619_sr_5.0,graphium,online,native,10.0,
ca1536c1f1784b8083efa6cb36155745,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,e8f2b871a9954c7f935c66f40aaa8845,ohare_filtered_vid_619_sr_5.0,graphium,online,native,30.0,
801b1977edb44267a3c29059ef4ca8c8,0.964748365973793,1.0,0.9820579395118951,0.017942060488104872,0.964748365973793,0.03653971882152395,30,5,0,30,1861.5796920648695,68.02159851190947,0.0,619,bd763f02d9ee418b83b8ef8b4149c2f4,ohare_filtered_vid_619_sr_5.0,barefoot,online,native,,
23ffcbcdde0b490a92131fbdca93e79b,0.932138266866576,0.9630585609827365,0.9473461803375741,0.05265381966242588,0.8999598563575035,0.10705423813768031,27,8,3,30,1861.5796920648695,130.5205629963918,68.76943267019031,619,1e716b2198df4e2aac60bcd1a7304da2,ohare_filtered_vid_619_sr_5.0,graphhopper,offline,batches,5.0,50.0
af30b7c239b8430fa5c665185c7e28fa,0.93589115333193,0.9722469524600317,0.9537227089583407,0.04627729104165934,0.9115391465763604,0.09435227820568698,27,6,3,30,1861.5796920648695,123.97977531444579,51.66450969331588,619,3e111e5a25864cc9874978d13b268d07,ohare_filtered_vid_619_sr_5.0,graphhopper,offline,batches,10.0,50.0
ba25185393ff4c4189222ba52f1a0747,0.9479245184177213,0.9826843596413182,0.9649915205053118,0.035008479494688216,0.9323513184901054,0.0713006995879908,28,5,2,30,1861.5796920648695,100.49748993620078,32.234444446820916,619,f93906ce9219474e93b3d05042c3e712,ohare_filtered_vid_619_sr_5.0,graphhopper,offline,batches,30.0,50.0
e24a16ae6f784504a5f3ba3c9b11476b,0.9810225665322396,0.9226046718909032,0.950917264519475,0.049082735480525,0.9064273315716267,0.09524269408737901,23,2,7,30,1861.5796920648695,33.22429406201978,144.07757106859182,619,9ac7581ee16b41a994532c2375f44ed3,ohare_filtered_vid_619_sr_5.0,osrm,offline,batches,5.0,
dda5483894274707bdb3fa71b1fc9d5a,0.9905362192413322,0.941491839942161,0.9653915357492251,0.034608464250774906,0.9330984320221329,0.06750336102697839,24,1,6,30,1861.5796920648695,16.745283450192424,108.91760258375372,619,75a3d206a3374e6c94fef82392f3d47b,ohare_filtered_vid_619_sr_5.0,osrm,offline,batches,10.0,
0656758e5706417da1a15e0f3df751b2,0.9906390133095324,0.9519292471234475,0.9708984433840882,0.02910155661591185,0.9434427896278592,0.057065953845691894,25,1,5,30,1861.5796920648695,16.745283450192424,89.48753733725876,619,3a69670346f54dc5bdd0c54987e561ec,ohare_filtered_vid_619_sr_5.0,osrm,offline,batches,30.0,
e5d68c4e191b4821b38bfab8e426bd44,0.9834032722929043,0.9895625928187134,0.9864733182918191,0.013526681708180943,0.9733076948988,0.027138084680403057,29,2,1,30,1861.5796920648695,31.089642076080114,19.430065246494962,619,d2f8bfc65c9041989eb9be50361ddfe5,ohare_filtered_vid_619_sr_10.0,graphium,online,native,5.0,
0ba88dc8d1c14dac8a495c6bb0cecda3,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,f7768b1c286d4f9580db3d89eb636e22,ohare_filtered_vid_619_sr_10.0,graphium,online,native,10.0,
da2df4a6cf7743c6a0fc6035e737cf2c,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,53794cb762e442cf9d1151ead43a5007,ohare_filtered_vid_619_sr_10.0,graphium,online,native,30.0,
f5f529d0251f413986ed04a33cfe71b9,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,2696c90869704d36bc419c0f2e3c3a5e,ohare_filtered_vid_619_sr_10.0,barefoot,online,native,,
7daf1cec61bd4b6da5c398c94ec5cf75,0.9830951010626896,0.9712187156335347,0.9771208218891061,0.022879178110893905,0.9552651405943205,0.04548196186558179,27,2,3,30,1861.5796920648695,31.089642076080114,53.57865448815578,619,e48d7765eaea46e49dd02fb7523a20c3,ohare_filtered_vid_619_sr_10.0,graphhopper,offline,batches,5.0,50.0
aee4a3ae2aea4c0e9ae787da1147cc07,0.9746300485916916,0.9816561228148213,0.9781304685003873,0.021869531499612682,0.9571970181603935,0.043896719693438044,28,3,2,30,1861.5796920648695,47.56865268790747,34.148589241660815,619,663474c4bb4846afb0530ce3da67b38b,ohare_filtered_vid_619_sr_10.0,graphhopper,offline,batches,10.0,50.0
ed465b07159d42bb8a28509380a076ae,0.9748510860084268,0.9905086270574334,0.9826174866293264,0.017382513370673647,0.9658289519581303,0.03504421545082599,29,3,1,30,1861.5796920648695,47.56865268790747,17.668947119696114,619,f67ac3f552b841219ee3ab0abc2ae962,ohare_filtered_vid_619_sr_10.0,graphhopper,offline,batches,30.0,50.0
39874497b9884bb8beb06de1f08cf543,0.9899029747071127,0.88188114213323,0.9327750546461685,0.0672249453538315,0.8740191641012597,0.12711405883590948,21,1,9,30,1861.5796920648695,16.745283450192424,219.88766705467566,619,2709b44665b24e8aabe42040bf129693,ohare_filtered_vid_619_sr_10.0,osrm,offline,batches,5.0,
ea06d1dc41464ba287e7cd274f015e44,0.9900199004327752,0.8923185493145165,0.9386336675694813,0.0613663324305187,0.8843635217069861,0.11667665165462301,22,1,8,30,1861.5796920648695,16.745283450192424,200.45760180818073,619,539370e3d3cf4d95b41f7ddce13442aa,ohare_filtered_vid_619_sr_10.0,osrm,offline,batches,10.0,
ba18c027c9214cdbb2abdfcb269495e4,0.9900199004327752,0.8923185493145165,0.9386336675694813,0.0613663324305187,0.8843635217069861,0.11667665165462301,22,1,8,30,1861.5796920648695,16.745283450192424,200.45760180818073,619,418d37d8681f44eab9f90fbb783def78,ohare_filtered_vid_619_sr_10.0,osrm,offline,batches,30.0,
a63fe9bf5832466b98df91942252c0e8,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,f0e1384da3ce4a7cb45bd56a12da347c,ohare_filtered_vid_619_sr_20.0,graphium,online,native,5.0,
e1f00c8489ce4f408fdfecd1ab11c582,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,bcd77822b7ad476d9357b3dd674da695,ohare_filtered_vid_619_sr_20.0,graphium,online,native,10.0,
8dfb4ac82e984bf6b40dadbca791b80c,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,0ae6ac1c64b74f66ab184d20c4a48f4e,ohare_filtered_vid_619_sr_20.0,graphium,online,native,30.0,
62a3c5e7e92e4d9d95c09976c7efa1ee,0.9835736536143591,1.0,0.9917188119756937,0.00828118802430633,0.9835736536143591,0.016700677499116568,30,2,0,30,1861.5796920648695,31.089642076080114,0.0,619,2250fa662f494f95bd70482764fa50c5,ohare_filtered_vid_619_sr_20.0,barefoot,online,native,,
e01dbbdf920a4b42b220af51e03200ae,1.0,0.797529093617157,0.8873615414060353,0.11263845859396471,0.797529093617157,0.202470906382843,23,0,7,30,1861.5796920648695,0.0,376.91572755626794,619,55a899079c994bf881d35d0eb8c6c561,ohare_filtered_vid_619_sr_20.0,graphhopper,offline,batches,5.0,50.0
cfe5741830354f0a922070514ed9644f,0.8005699411860202,0.797529093617157,0.7990466243537437,0.20095337564625626,0.6653435849861875,0.4011434593521689,23,3,7,30,1861.5796920648695,369.84478997837914,376.91572755626794,619,e859ded4b11648578e14084af9c72136,ohare_filtered_vid_619_sr_20.0,graphhopper,offline,batches,10.0,50.0
e54b207ef2d44e9e9f9c03c290da281b,0.8023265186204783,0.8063815978597688,0.8043489474100517,0.1956510525899483,0.6727288414690215,0.3922909551095568,24,3,6,30,1861.5796920648695,369.84478997837914,360.4360854343032,619,e8e087c27ebf484fb3c40b00cba4a6d4,ohare_filtered_vid_619_sr_20.0,graphhopper,offline,batches,30.0,50.0
b5abc391a5c3426dadfeff57d72b4150,0.9892921849540641,0.7119069277673663,0.8279853366820309,0.1720146633179691,0.7064632914557635,0.29579854876261047,16,1,14,30,1861.5796920648695,14.34435862588769,536.308212692848,619,241c6391693d40f7ad9f946361d4122c,ohare_filtered_vid_619_sr_20.0,osrm,offline,batches,5.0,
f76cf16898484ef5bb49184b3cbcbb35,0.991473785203576,0.8960339569650307,0.9413409642096174,0.05865903579038256,0.8891823829820931,0.11167151956494614,21,1,9,30,1861.5796920648695,14.34435862588769,193.5410743782408,619,8a1dc27d8da545fd866e18a3eca32123,ohare_filtered_vid_619_sr_20.0,osrm,offline,batches,10.0,
